Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_Parent1,Hybrid_Parent2,Plant_Height_cm,Ear_Height_cm,Yield_Mg_ha,Grain_Moisture
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,710,22,128,PHW65_MOG_0142/PHT69,PHW65_MOG_0142,PHT69,240,105,14.2997419075074,34.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,711,22,129,PHW65_MOG_0029/PHT69,PHW65_MOG_0029,PHT69,226,102,11.7435373297295,35.4
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,712,22,130,PHW65_MOG_0487/PHT69,PHW65_MOG_0487,PHT69,242,110,12.2391879484567,37.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,713,22,131,PHW65_MOG_0038/PHT69,PHW65_MOG_0038,PHT69,247,120,12.328918626297,35.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,714,22,132,PHW65_MOG_0159/PHT69,PHW65_MOG_0159,PHT69,245,122,9.37904351271635,37
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,715,23,132,PHW65_MOG_0316/PHT69,PHW65_MOG_0316,PHT69,243,110,11.4513846351498,33.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,716,23,131,B73/MO17,B73,MO17,222,92,11.909577736704,37
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,717,23,130,PHW65_MOG_0127/PHT69,PHW65_MOG_0127,PHT69,228,100,12.73111672452,35.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,718,23,129,PHW65_MOG_0463/PHT69,PHW65_MOG_0463,PHT69,237,112,12.9844809646145,32.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,719,23,128,PHW65_MOG_0012/PHT69,PHW65_MOG_0012,PHT69,254,110,14.1833207562602,32.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,720,23,127,PHW65_MOG_0306/PHT69,PHW65_MOG_0306,PHT69,232,100,11.636536345567,38
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,721,23,126,PHW65_MOG_0181/PHT69,PHW65_MOG_0181,PHT69,234,104,13.6859247766265,37.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,722,23,125,PHW65_MOG_0296/PHT69,PHW65_MOG_0296,PHT69,233,100,12.350859167739,34.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,723,23,124,F42/OH43,F42,OH43,239,106,11.3131106089903,35.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,724,23,123,PHW65_MOG_0040/PHT69,PHW65_MOG_0040,PHT69,250,108,12.5636895924416,38.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,725,23,122,PHW65_MOG_0554/PHT69,PHW65_MOG_0554,PHT69,244,118,13.1289394659498,37.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,726,23,121,PHW65_MOG_0583/PHT69,PHW65_MOG_0583,PHT69,249,115,14.1970525226621,32.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,727,23,120,PHW65_MOG_0194/PHT69,PHW65_MOG_0194,PHT69,266,120,9.91259795094866,33.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,728,23,119,PHW65_MOG_0341/PHT69,PHW65_MOG_0341,PHT69,254,110,13.6812386021376,34
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,729,23,118,PHW65_MOG_0553/PHT69,PHW65_MOG_0553,PHT69,261,122,12.3463961444162,37
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,730,23,117,PHW65_MOG_0153/PHT69,PHW65_MOG_0153,PHT69,260,110,14.2502661061011,36.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,731,23,116,PHW65_MOG_0129/PHT69,PHW65_MOG_0129,PHT69,236,102,11.7666015966866,34
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,732,23,115,PHW65_MOG_0444/PHT69,PHW65_MOG_0444,PHT69,245,117,13.2472733414782,39.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,733,23,114,PHW65_MOG_0041/PHT69,PHW65_MOG_0041,PHT69,250,118,13.8054222260926,35.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,734,23,113,PHW65_MOG_0206/PHT69,PHW65_MOG_0206,PHT69,240,105,12.2469583908489,33.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,735,23,112,PHW65_MOG_0119/PHT69,PHW65_MOG_0119,PHT69,253,120,13.8672271294279,36.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,736,23,111,PHW65_MOG_0675/PHT69,PHW65_MOG_0675,PHT69,260,118,9.19797228076563,39
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,737,23,110,PHW65_MOG_0050/PHT69,PHW65_MOG_0050,PHT69,234,112,11.0206072482923,36.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,738,23,109,PHW65_MOG_0312/PHT69,PHW65_MOG_0312,PHT69,258,120,12.3486276560776,33.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,739,23,108,PHW65_MOG_0429/PHT69,PHW65_MOG_0429,PHT69,248,117,13.1904654303275,35.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,740,23,107,PHW65_MOG_0133/PHT69,PHW65_MOG_0133,PHT69,243,120,13.0787384232536,37.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,741,23,106,PHW65_MOG_0156/PHT69,PHW65_MOG_0156,PHT69,263,125,13.4804503707218,38.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,742,23,105,PHW65_MOG_0021/PHT69,PHW65_MOG_0021,PHT69,263,120,13.258494657261,36.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,743,23,104,PHW65_MOG_0213/PHT69,PHW65_MOG_0213,PHT69,266,120,12.4512612531314,35.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,744,23,103,PHW65_MOG_0176/PHT69,PHW65_MOG_0176,PHT69,255,122,10.8178345654348,35.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,745,23,102,PHW65_MOG_0215/PHT69,PHW65_MOG_0215,PHT69,246,120,13.963126343075,38.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,746,23,101,PHW65_MOG_0242/PHT69,PHW65_MOG_0242,PHT69,251,115,12.6311689111444,32.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,747,23,100,PHW65_MOG_0569/PHT69,PHW65_MOG_0569,PHT69,245,114,13.5417213051953,32.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,748,23,99,PHW65_MOG_0392/PHT69,PHW65_MOG_0392,PHT69,267,125,13.0217392396748,35.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,749,24,99,PHW65_MOG_0305/PHT69,PHW65_MOG_0305,PHT69,250,115,11.8837878376463,34.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,750,24,100,PHW65_MOG_0423/PHT69,PHW65_MOG_0423,PHT69,261,128,12.8845251815544,36.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,751,24,101,PHW65_MOG_0060/PHT69,PHW65_MOG_0060,PHT69,250,107,12.7982931952116,33.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,752,24,102,B37/MO17,B37,MO17,255,115,11.6115115362217,37.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,753,24,103,PHW65_MOG_0271/PHT69,PHW65_MOG_0271,PHT69,293,150,14.5676109734007,38.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,754,24,104,PHW65_MOG_0241/PHT69,PHW65_MOG_0241,PHT69,253,122,13.5621715156348,34.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,755,24,105,F42/MO17,F42,MO17,265,134,14.0886488740268,37
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,756,24,106,PHW65_MOG_0660/PHT69,PHW65_MOG_0660,PHT69,244,120,11.1205789707215,39.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,757,24,107,PHW65_MOG_0160/PHT69,PHW65_MOG_0160,PHT69,261,122,13.6418763303681,32.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,758,24,108,PHW65_MOG_0424/PHT69,PHW65_MOG_0424,PHT69,258,115,13.9985436210147,35.4
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,759,24,109,PHW65_MOG_0335/PHT69,PHW65_MOG_0335,PHT69,241,122,11.8707494337963,34.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,760,24,110,PHW65_MOG_0410/PHT69,PHW65_MOG_0410,PHT69,248,124,13.0619462980019,39.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,761,24,111,PHW65_MOG_0542/PHT69,PHW65_MOG_0542,PHT69,250,132,12.6934440258655,38.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,762,24,112,PHW65_MOG_0146/PHT69,PHW65_MOG_0146,PHT69,251,115,13.6854705046097,32.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,763,24,113,PHW65_MOG_0321/PHT69,PHW65_MOG_0321,PHT69,240,112,12.0472938849483,32
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,764,24,114,B37/H95,B37,H95,241,112,10.8250550995963,35.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,765,24,115,PHW65_MOG_0118/PHT69,PHW65_MOG_0118,PHT69,254,118,13.4763858316243,38.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,766,24,116,PHW65_MOG_0137/PHT69,PHW65_MOG_0137,PHT69,223,104,12.9656406304449,36.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,767,24,117,PHW65_MOG_0218/PHT69,PHW65_MOG_0218,PHT69,235,110,12.6172857207369,33.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,768,24,118,PHW65_MOG_0192/PHT69,PHW65_MOG_0192,PHT69,240,110,11.9048357744236,36.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,769,24,119,PHW65_MOG_0191/PHT69,PHW65_MOG_0191,PHT69,239,105,11.4556882647825,35.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,770,24,120,PHW65_MOG_0126/PHT69,PHW65_MOG_0126,PHT69,247,118,14.5428491636441,34.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,771,24,121,PHW65_MOG_0052/PHT69,PHW65_MOG_0052,PHT69,227,110,13.4475276040322,33.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,772,24,122,PHW65_MOG_0015/PHT69,PHW65_MOG_0015,PHT69,244,120,12.5517510050533,35.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,773,24,123,PHW65_MOG_0108/PHT69,PHW65_MOG_0108,PHT69,255,108,12.2188413439157,35.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,774,24,124,PHW65_MOG_0048/PHT69,PHW65_MOG_0048,PHT69,248,108,11.4640564335126,39.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,775,24,125,PHW65_MOG_0037/PHT69,PHW65_MOG_0037,PHT69,255,110,12.432707827604,35
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,776,24,126,PHW65_MOG_0183/PHT69,PHW65_MOG_0183,PHT69,242,102,13.4988125238211,35.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,777,24,127,PHW65_MOG_0326/PHT69,PHW65_MOG_0326,PHT69,250,107,12.0327571804114,37.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,778,24,128,PHW65_MOG_0621/PHT69,PHW65_MOG_0621,PHT69,251,124,12.8150135933029,34.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,779,24,129,PHW65_MOG_0384/PHT69,PHW65_MOG_0384,PHT69,253,107,12.2690822350344,33.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,780,24,130,PHW65_MOG_0022/PHT69,PHW65_MOG_0022,PHT69,234,105,12.6626172862006,36.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,781,24,131,PHW65_MOG_0051/PHT69,PHW65_MOG_0051,PHT69,221,108,11.3672247667783,33.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,782,24,132,PHW65/PHT69,PHW65,PHT69,227,115,11.0915055616477,34.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,783,25,132,PHW65_MOG_0327/PHT69,PHW65_MOG_0327,PHT69,243,110,12.8730328964983,35
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,784,25,131,PHW65_MOG_0025/PHT69,PHW65_MOG_0025,PHT69,260,115,14.4400482032157,34.4
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,785,25,130,PHW65_MOG_0122/PHT69,PHW65_MOG_0122,PHT69,244,114,12.6410114715079,34.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,786,25,129,PHW65_MOG_0377/PHT69,PHW65_MOG_0377,PHT69,251,135,12.3466830530584,34.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,787,25,128,2369/LH123HT,2369,LH123HT,285,125,14.2192560636927,33.6
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,788,25,127,PHW65_MOG_0075/PHT69,PHW65_MOG_0075,PHT69,241,112,12.6489891256973,34.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,789,25,126,PHW65_MOG_0572/PHT69,PHW65_MOG_0572,PHT69,218,102,12.7027685567362,37.1
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,790,25,125,PHW65_MOG_0545/PHT69,PHW65_MOG_0545,PHT69,249,108,13.1975743889058,33.2
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,791,25,124,PHW65_MOG_0034/PHT69,PHW65_MOG_0034,PHT69,243,107,12.6381264457171,31.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,792,25,123,PHW65_MOG_0096/PHT69,PHW65_MOG_0096,PHT69,243,110,11.6424259424162,35.9
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,793,25,122,PHW65_MOG_0200/PHT69,PHW65_MOG_0200,PHT69,247,112,13.3143541759557,37.5
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,794,25,121,PHW65_MOG_0195/PHT69,PHW65_MOG_0195,PHT69,241,115,13.4881490859535,34.3
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,795,25,120,PHW65_MOG_0139/PHT69,PHW65_MOG_0139,PHT69,250,120,13.3899785122225,35.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,796,25,119,PHW65_MOG_0115/PHT69,PHW65_MOG_0115,PHT69,257,132,12.6163532676498,37.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,797,25,118,PHW65_MOG_0124/PHT69,PHW65_MOG_0124,PHT69,210,93,12.314190649332,35.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,798,25,117,PHW65_MOG_0421/PHT69,PHW65_MOG_0421,PHT69,230,108,12.0033968626954,35.8
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,799,25,116,PHW65_MOG_0662/PHT69,PHW65_MOG_0662,PHT69,242,104,14.1538887113837,35.7
IAH4_2019,2019,IAH4,G2F_PHT69,1,6,800,25,115,PHW65_MOG_0109/PHT69,PHW65_MOG_0109,PHT69,230,112,11.7812419071221,35.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,801,26,99,PHW65_MOG_0069/LH195,PHW65_MOG_0069,LH195,232,120,11.2016784802431,27.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,802,26,100,B14A/OH43,B14A,OH43,247,116,13.2048586805433,25.8
IAH4_2019,2019,IAH4,G2F_LH195,2,7,803,26,101,PHW65_MOG_0232/LH195,PHW65_MOG_0232,LH195,256,140,14.6045265520273,29
IAH4_2019,2019,IAH4,G2F_LH195,2,7,804,26,102,PHW65_MOG_0287/LH195,PHW65_MOG_0287,LH195,244,110,15.5405261487023,26.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,805,26,103,PHW65_MOG_0089/LH195,PHW65_MOG_0089,LH195,230,125,12.4736720059591,30.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,806,26,104,PHW65/LH195,PHW65,LH195,236,110,13.035192067119,30.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,807,26,105,PHW65_MOG_0016/LH195,PHW65_MOG_0016,LH195,238,132,13.5550466176874,22.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,808,26,106,PHW65_MOG_0096/LH195,PHW65_MOG_0096,LH195,236,112,13.9641624020606,24.8
IAH4_2019,2019,IAH4,G2F_LH195,2,7,809,26,107,B37/H95,B37,H95,226,118,10.9986746765349,29.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,810,26,108,PHW65_MOG_0439/LH195,PHW65_MOG_0439,LH195,243,110,12.9762084320984,27.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,811,26,109,PHW65_MOG_0111/LH195,PHW65_MOG_0111,LH195,260,132,12.5372063308319,26.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,812,26,110,PHW65_MOG_0143/LH195,PHW65_MOG_0143,LH195,253,130,13.3829970685962,27.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,813,26,111,PHW65_MOG_0173/LH195,PHW65_MOG_0173,LH195,250,140,12.3301858061333,28.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,814,26,112,PHW65_MOG_0223/LH195,PHW65_MOG_0223,LH195,260,122,12.7233941002348,26.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,815,26,113,PHW65_MOG_0294/LH195,PHW65_MOG_0294,LH195,239,131,13.631268680292,29
IAH4_2019,2019,IAH4,G2F_LH195,2,7,816,26,114,PHW65_MOG_0622/LH195,PHW65_MOG_0622,LH195,215,90,8.76258841626433,30.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,817,26,115,PHW65_MOG_0262/LH195,PHW65_MOG_0262,LH195,224,99,11.3521142449571,27.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,818,26,116,PHW65_MOG_0423/LH195,PHW65_MOG_0423,LH195,245,98,12.9138775295858,25.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,819,26,117,PHW65_MOG_0038/LH195,PHW65_MOG_0038,LH195,204,105,12.4352581266455,26.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,820,26,118,PHW65_MOG_0137/LH195,PHW65_MOG_0137,LH195,220,100,13.5296552028549,29.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,821,26,119,LH74/PHN82,LH74,PHN82,229,125,13.5555965259183,32.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,822,26,120,PHW65_MOG_0511/LH195,PHW65_MOG_0511,LH195,236,124,10.8722436015496,28.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,823,26,121,PHW65_MOG_0316/LH195,PHW65_MOG_0316,LH195,195,102,13.2310390941418,28.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,824,26,122,PHW65_MOG_0178/LH195,PHW65_MOG_0178,LH195,227,115,15.0006198719196,29
IAH4_2019,2019,IAH4,G2F_LH195,2,7,825,26,123,PHW65_MOG_0305/LH195,PHW65_MOG_0305,LH195,225,110,14.4064480133431,30.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,826,26,124,PHW65_MOG_0460/LH195,PHW65_MOG_0460,LH195,210,94,10.1765220230121,30.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,827,26,125,PHW65_MOG_0089/LH195,PHW65_MOG_0089,LH195,194,93,13.9322836640412,28
IAH4_2019,2019,IAH4,G2F_LH195,2,7,828,26,126,PHW65_MOG_0146/LH195,PHW65_MOG_0146,LH195,230,114,14.5616337100221,29.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,829,26,127,PHW65_MOG_0098/LH195,PHW65_MOG_0098,LH195,201,100,12.1293975747175,30.6
IAH4_2019,2019,IAH4,G2F_LH195,2,7,830,26,128,PHW65_MOG_0448/LH195,PHW65_MOG_0448,LH195,220,110,11.4750466284448,27.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,831,26,129,PHW65_MOG_0551/LH195,PHW65_MOG_0551,LH195,241,132,13.6166841576481,28
IAH4_2019,2019,IAH4,G2F_LH195,2,7,832,26,130,PHW65_MOG_0025/LH195,PHW65_MOG_0025,LH195,222,124,13.9481433362059,29
IAH4_2019,2019,IAH4,G2F_LH195,2,7,833,26,131,PHW65_MOG_0057/LH195,PHW65_MOG_0057,LH195,212,115,11.2789525412023,27.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,834,26,132,PHW65_MOG_0291/LH195,PHW65_MOG_0291,LH195,234,105,10.6584010269148,30.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,835,27,132,PHW65_MOG_0421/LH195,PHW65_MOG_0421,LH195,230,112,13.0658195646712,28
IAH4_2019,2019,IAH4,G2F_LH195,2,7,836,27,131,PHW65_MOG_0085/LH195,PHW65_MOG_0085,LH195,221,115,10.4528070757426,29.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,837,27,130,PHW65_MOG_0192/LH195,PHW65_MOG_0192,LH195,232,120,14.2164905831695,31.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,838,27,129,PHW65_MOG_0116/LH195,PHW65_MOG_0116,LH195,210,107,13.5556363743408,27
IAH4_2019,2019,IAH4,G2F_LH195,2,7,839,27,128,PHW65_MOG_0056/LH195,PHW65_MOG_0056,LH195,220,108,13.1370924531983,28.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,840,27,127,PHW65_MOG_0072/LH195,PHW65_MOG_0072,LH195,238,125,15.4420606966445,30
IAH4_2019,2019,IAH4,G2F_LH195,2,7,841,27,126,PHW65_MOG_0108/LH195,PHW65_MOG_0108,LH195,188,95,8.59332825674978,20.6
IAH4_2019,2019,IAH4,G2F_LH195,2,7,842,27,125,PHW65_MOG_0379/LH195,PHW65_MOG_0379,LH195,223,122,14.4508471257198,25.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,843,27,124,PHW65_MOG_0006/LH195,PHW65_MOG_0006,LH195,233,108,13.7434340200136,28.8
IAH4_2019,2019,IAH4,G2F_LH195,2,7,844,27,123,PHW65_MOG_0384/LH195,PHW65_MOG_0384,LH195,231,120,12.7720251150835,28.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,845,27,122,PHW65_MOG_0221/LH195,PHW65_MOG_0221,LH195,227,110,13.2204633228038,29.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,846,27,121,PHW65_MOG_0340/LH195,PHW65_MOG_0340,LH195,200,100,10.7138222129617,26.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,847,27,120,PHW65_MOG_0117/LH195,PHW65_MOG_0117,LH195,219,103,15.0289919487569,31
IAH4_2019,2019,IAH4,G2F_LH195,2,7,848,27,119,B37/MO17,B37,MO17,266,140,12.3383467630663,36
IAH4_2019,2019,IAH4,G2F_LH195,2,7,849,27,118,PHW65_MOG_0175/LH195,PHW65_MOG_0175,LH195,211,94,10.5218325132393,27.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,850,27,117,PHW65_MOG_0217/LH195,PHW65_MOG_0217,LH195,216,110,12.8448999101961,26
IAH4_2019,2019,IAH4,G2F_LH195,2,7,851,27,116,PHW65_MOG_0583/LH195,PHW65_MOG_0583,LH195,240,112,14.1656360263439,26.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,852,27,115,PHW65_MOG_0029/LH195,PHW65_MOG_0029,LH195,240,123,12.6070367064636,27.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,853,27,114,LOCAL_CHECK,NA,NA,NA,NA,NA,NA
IAH4_2019,2019,IAH4,G2F_LH195,2,7,854,27,113,B73/PHM49,B73,PHM49,237,110,11.8403132086722,24.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,855,27,112,PHW65_MOG_0176/LH195,PHW65_MOG_0176,LH195,241,117,12.3683127768046,24
IAH4_2019,2019,IAH4,G2F_LH195,2,7,856,27,111,PHW65_MOG_0490/LH195,PHW65_MOG_0490,LH195,235,125,11.5083360006217,27.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,857,27,110,PHW65_MOG_0439/LH195,PHW65_MOG_0439,LH195,248,120,13.5653912681747,27.6
IAH4_2019,2019,IAH4,G2F_LH195,2,7,858,27,109,PHW65_MOG_0218/LH195,PHW65_MOG_0218,LH195,237,125,10.6344919734002,26.4
IAH4_2019,2019,IAH4,G2F_LH195,2,7,859,27,108,PHW65_MOG_0124/LH195,PHW65_MOG_0124,LH195,294,132,16.7449925376084,26.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,860,27,107,PHW65_MOG_0133/LH195,PHW65_MOG_0133,LH195,227,130,13.2602479878522,26.8
IAH4_2019,2019,IAH4,G2F_LH195,2,7,861,27,106,PHW65_MOG_0124/LH195,PHW65_MOG_0124,LH195,250,124,13.9784042282709,25.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,862,27,105,PHW65_MOG_0544/LH195,PHW65_MOG_0544,LH195,251,130,12.5999915053613,21.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,863,27,104,PHW65_MOG_0236/LH195,PHW65_MOG_0236,LH195,243,122,12.6866697940363,28.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,864,27,103,PHW65_MOG_0591/LH195,PHW65_MOG_0591,LH195,245,136,15.449313109544,28.6
IAH4_2019,2019,IAH4,G2F_LH195,2,7,865,27,102,PHW65_MOG_0315/LH195,PHW65_MOG_0315,LH195,236,112,13.3355854154767,19.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,866,27,101,PHW65_MOG_0109/LH195,PHW65_MOG_0109,LH195,231,124,15.1364153261981,26.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,867,27,100,PHW65_MOG_0015/LH195,PHW65_MOG_0015,LH195,261,138,14.2101546839881,25.8
IAH4_2019,2019,IAH4,G2F_LH195,2,7,868,27,99,PHW65_MOG_0052/LH195,PHW65_MOG_0052,LH195,243,136,13.0897047091323,27.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,869,28,99,PHW65_MOG_0048/LH195,PHW65_MOG_0048,LH195,252,141,15.1198304127435,27.2
IAH4_2019,2019,IAH4,G2F_LH195,2,7,870,28,100,PHW65_MOG_0087/LH195,PHW65_MOG_0087,LH195,247,138,14.5767522015278,26.1
IAH4_2019,2019,IAH4,G2F_LH195,2,7,871,28,101,PHW65_MOG_0172/LH195,PHW65_MOG_0172,LH195,243,110,13.2920868774491,26.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,872,28,102,PHW65_MOG_0314/LH195,PHW65_MOG_0314,LH195,243,130,12.9899322288158,28.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,873,28,103,PHW65_MOG_0381/LH195,PHW65_MOG_0381,LH195,235,115,10.4166007990369,26.9
IAH4_2019,2019,IAH4,G2F_LH195,2,7,874,28,104,PHW65_MOG_0199/LH195,PHW65_MOG_0199,LH195,270,124,12.3890738049398,26.5
IAH4_2019,2019,IAH4,G2F_LH195,2,7,875,28,105,PHW65_MOG_0429/LH195,PHW65_MOG_0429,LH195,262,135,15.6150506685074,24.7
IAH4_2019,2019,IAH4,G2F_LH195,2,7,876,28,106,PHW65_MOG_0021/LH195,PHW65_MOG_0021,LH195,217,125,15.0056567125266,28.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,877,28,107,PHW65_MOG_0062/LH195,PHW65_MOG_0062,LH195,228,115,10.0733225783585,26.3
IAH4_2019,2019,IAH4,G2F_LH195,2,7,878,28,108,PHW65_MOG_0542/LH195,PHW65_MOG_0542,LH195,241,112,13.1181644524992,27.2
